ID,MeterID,VoltagephaseA,VoltagephaseB,VoltagephaseC,CurrentphaseA,CurrentphaseB,CurrentphaseC,Powerfactortotal,Totalactivepower,Totalreactivepower,Totalkilowatthour,ReverseTotalkilowatthour,Totalkilovarhour,ReverseTotalkilovarhour,StartReadingTime,EndReadingTime,UserName,TimeStamp,MeterName
339716,89,0,32631,32667,279,294,285,0.983,16020,2700,134684966.3,0,55762948.13,0,5/1/2020 12:35 PM,5/1/2020 12:36 PM,System Automatic,5/1/2020 12:36 PM,???? ??? ??????
339728,89,0,32367,32430,291,303,297,0.988,16470,2790,134689027.5,0,55763651.25,0,5/1/2020 12:50 PM,5/1/2020 12:51 PM,System Automatic,5/1/2020 12:51 PM,???? ??? ??????
339745,89,0,32160,32193,297,309,303,0.989,16650,2970,134693167.5,0,55764388.13,0,5/1/2020 1:05 PM,5/1/2020 1:06 PM,System Automatic,5/1/2020 1:06 PM,???? ??? ??????
339828,89,0,31896,31929,303,318,312,0.987,16920,2970,134701627.5,0,55765878.75,0,5/1/2020 1:35 PM,5/1/2020 1:36 PM,System Automatic,5/1/2020 1:36 PM,???? ??? ??????
339842,89,0,31974,31941,300,315,309,0.987,16830,2880,134706251.3,0,55766700,0,5/1/2020 1:50 PM,5/1/2020 1:52 PM,System Automatic,5/1/2020 1:52 PM,???? ??? ??????
339855,89,0,31791,31866,306,318,312,0.986,16920,2970,134710020,0,55767363.75,0,5/1/2020 2:05 PM,5/1/2020 2:06 PM,System Automatic,5/1/2020 2:06 PM,???? ??? ??????
339867,89,0,31782,31830,306,321,312,0.985,17010,2970,134710897.5,0,55767521.25,0,5/1/2020 2:08 PM,5/1/2020 2:09 PM,Manual System Main Screen Gauge for All Meters,5/1/2020 2:09 PM,???? ??? ??????
339939,89,0,32589,32613,276,291,282,0.984,15750,2700,134718311.3,0,55768803.75,0,5/1/2020 2:35 PM,5/1/2020 2:36 PM,System Automatic,5/1/2020 2:36 PM,???? ??? ??????
339951,89,0,32889,32934,267,279,273,0.989,15480,2610,134722305,0,55769501.25,0,5/1/2020 2:50 PM,5/1/2020 2:51 PM,System Automatic,5/1/2020 2:51 PM,???? ??? ??????
339966,89,0,32829,32886,267,282,273,0.988,15390,2610,134726220,0,55770193.13,0,5/1/2020 3:05 PM,5/1/2020 3:06 PM,System Automatic,5/1/2020 3:06 PM,???? ??? ??????
340043,89,0,32715,32820,270,288,279,0.984,15570,2790,134734005,0,55771588.13,0,5/1/2020 3:35 PM,5/1/2020 3:36 PM,System Automatic,5/1/2020 3:36 PM,???? ??? ??????
340058,89,0,32871,33003,264,282,273,0.985,15390,2700,134737852.5,0,55772296.88,0,5/1/2020 3:50 PM,5/1/2020 3:51 PM,System Automatic,5/1/2020 3:51 PM,???? ??? ??????
340072,89,0,32751,32805,267,279,273,0.987,15210,2790,134741677.5,0,55772988.75,0,5/1/2020 4:05 PM,5/1/2020 4:06 PM,System Automatic,5/1/2020 4:06 PM,???? ??? ??????
340149,89,0,31320,31620,288,300,294,0.984,16020,2790,134749451.3,0,55774366.88,0,5/1/2020 4:35 PM,5/1/2020 4:36 PM,System Automatic,5/1/2020 4:36 PM,???? ??? ??????
340164,89,0,31830,31935,291,306,297,0.988,16200,2790,134753523.8,0,55775098.13,0,5/1/2020 4:50 PM,5/1/2020 4:51 PM,System Automatic,5/1/2020 4:51 PM,???? ??? ??????
340177,89,0,32151,32250,297,309,303,0.987,16650,2790,134757630,0,55775790,0,5/1/2020 5:05 PM,5/1/2020 5:06 PM,System Automatic,5/1/2020 5:06 PM,???? ??? ??????
340254,89,0,31764,31884,306,318,312,0.988,16920,2880,134766067.5,0,55777213.13,0,5/1/2020 5:35 PM,5/1/2020 5:36 PM,System Automatic,5/1/2020 5:36 PM,???? ??? ??????
340274,89,0,31752,31962,303,318,309,0.987,16830,2880,134770556.3,0,55777966.88,0,5/1/2020 5:50 PM,5/1/2020 5:52 PM,System Automatic,5/1/2020 5:52 PM,???? ??? ??????
340283,89,0,31944,32037,300,312,306,0.987,16740,2790,134774516.3,0,55778641.88,0,5/1/2020 6:05 PM,5/1/2020 6:06 PM,System Automatic,5/1/2020 6:06 PM,???? ??? ??????
340361,89,0,32079,32199,294,303,300,0.993,16470,2610,134782807.5,0,55780008.75,0,5/1/2020 6:35 PM,5/1/2020 6:36 PM,System Automatic,5/1/2020 6:36 PM,???? ??? ??????
340377,89,0,32070,32190,294,306,300,0.992,16470,2610,134787138.8,0,55780711.88,0,5/1/2020 6:50 PM,5/1/2020 6:52 PM,System Automatic,5/1/2020 6:52 PM,???? ??? ??????
340395,89,0,32232,32376,291,300,294,0.99,16380,2610,134791042.5,0,55781341.88,0,5/1/2020 7:05 PM,5/1/2020 7:06 PM,System Automatic,5/1/2020 7:06 PM,???? ??? ??????
340471,89,0,32514,32646,282,291,285,0.993,15930,2610,134799120,0,55782675,0,5/1/2020 7:35 PM,5/1/2020 7:36 PM,System Automatic,5/1/2020 7:36 PM,???? ??? ??????
340488,89,0,32409,32562,285,297,288,0.991,16110,2700,134803147.5,0,55783338.75,0,5/1/2020 7:50 PM,5/1/2020 7:51 PM,System Automatic,5/1/2020 7:51 PM,???? ??? ??????
340498,89,0,32436,32598,288,300,291,0.986,16290,2790,134807152.5,0,55784025,0,5/1/2020 8:05 PM,5/1/2020 8:06 PM,System Automatic,5/1/2020 8:06 PM,???? ??? ??????
340579,89,0,32754,32850,279,291,285,0.985,16020,2790,134815263.8,0,55785431.25,0,5/1/2020 8:35 PM,5/1/2020 8:36 PM,System Automatic,5/1/2020 8:36 PM,???? ??? ??????
340589,89,0,32538,32625,276,288,282,0.99,15750,2610,134819201.3,0,55786095,0,5/1/2020 8:50 PM,5/1/2020 8:51 PM,System Automatic,5/1/2020 8:51 PM,???? ??? ??????
340603,89,0,32775,32883,273,285,276,0.985,15570,2700,134823127.5,0,55786770,0,5/1/2020 9:05 PM,5/1/2020 9:06 PM,System Automatic,5/1/2020 9:06 PM,???? ??? ??????
340686,89,0,32520,32619,261,270,267,0.993,14850,2430,134830788.8,0,55788086.25,0,5/1/2020 9:35 PM,5/1/2020 9:36 PM,System Automatic,5/1/2020 9:36 PM,???? ??? ??????
340694,89,0,32778,32829,255,264,261,0.988,14580,2520,134834512.5,0,55788721.88,0,5/1/2020 9:50 PM,5/1/2020 9:51 PM,System Automatic,5/1/2020 9:51 PM,???? ??? ??????
340717,89,0,32769,32883,249,258,255,0.987,14310,2430,134838146.3,0,55789351.88,0,5/1/2020 10:05 PM,5/1/2020 10:06 PM,System Automatic,5/1/2020 10:06 PM,???? ??? ??????
340784,89,0,32823,32904,231,240,234,0.989,13230,2250,134845008.8,0,55790521.88,0,5/1/2020 10:35 PM,5/1/2020 10:36 PM,System Automatic,5/1/2020 10:36 PM,???? ??? ??????
340800,89,0,33006,33030,222,234,228,0.991,12780,2250,134848608.8,0,55791151.88,0,5/1/2020 10:50 PM,5/1/2020 10:52 PM,System Automatic,5/1/2020 10:52 PM,???? ??? ??????
340812,89,0,33159,33219,216,225,219,0.989,12420,2340,134851455,0,55791686.25,0,5/1/2020 11:05 PM,5/1/2020 11:06 PM,System Automatic,5/1/2020 11:06 PM,???? ??? ??????
340883,89,0,33249,33309,207,216,213,0.984,11880,2520,134857563.8,0,55792923.75,0,5/1/2020 11:35 PM,5/1/2020 11:36 PM,System Automatic,5/1/2020 11:36 PM,???? ??? ??????
340898,89,0,33393,33435,201,210,207,0.98,11610,2610,134860522.5,0,55793576.25,0,5/1/2020 11:50 PM,5/1/2020 11:51 PM,System Automatic,5/1/2020 11:51 PM,???? ??? ??????
340913,89,0,33504,33549,189,198,192,0.973,10800,2700,134864212.5,0,55794453.75,0,6/1/2020 12:09 AM,6/1/2020 12:10 AM,System Automatic,6/1/2020 12:11 AM,???? ??? ??????
340929,89,0,33639,33693,171,177,174,0.981,9810,2340,134868566.3,0,55795471.88,0,6/1/2020 12:35 AM,6/1/2020 12:36 AM,System Automatic,6/1/2020 12:36 AM,???? ??? ??????
340937,89,0,33792,33864,162,171,165,0.974,9360,2430,134870906.3,0,55796068.13,0,6/1/2020 12:50 AM,6/1/2020 12:51 AM,System Automatic,6/1/2020 12:51 AM,???? ??? ??????
340951,89,0,33915,33957,159,165,162,0.966,9180,2610,134873223.8,0,55796698.13,0,6/1/2020 1:05 AM,6/1/2020 1:06 AM,System Automatic,6/1/2020 1:06 AM,???? ??? ??????
341028,89,0,34092,34131,147,153,153,0.968,8460,2610,134878016.3,0,55798093.13,0,6/1/2020 1:37 AM,6/1/2020 1:38 AM,System Automatic,6/1/2020 1:38 AM,???? ??? ??????
341033,89,0,34179,34212,144,150,150,0.951,8280,2610,134879805,0,55798650,0,6/1/2020 1:50 AM,6/1/2020 1:51 AM,System Automatic,6/1/2020 1:51 AM,???? ??? ??????
341047,89,0,34206,34245,144,147,147,0.956,8100,2700,134881852.5,0,55799336.25,0,6/1/2020 2:05 AM,6/1/2020 2:06 AM,System Automatic,6/1/2020 2:06 AM,???? ??? ??????
341119,89,0,34284,34332,138,144,144,0.954,7830,2790,134885857.5,0,55800720,0,6/1/2020 2:35 AM,6/1/2020 2:36 AM,System Automatic,6/1/2020 2:36 AM,???? ??? ??????
341134,89,0,34395,34425,135,141,141,0.951,7740,2790,134887826.3,0,55801423.13,0,6/1/2020 2:50 AM,6/1/2020 2:51 AM,System Automatic,6/1/2020 2:51 AM,???? ??? ??????
341149,89,0,34176,34233,129,135,132,0.945,7380,2520,134889671.3,0,55802058.75,0,6/1/2020 3:05 AM,6/1/2020 3:06 AM,System Automatic,6/1/2020 3:06 AM,???? ??? ??????
341213,89,0,34263,34302,123,129,126,0.942,6930,2430,134893237.5,0,55803313.13,0,6/1/2020 3:35 AM,6/1/2020 3:36 AM,System Automatic,6/1/2020 3:36 AM,???? ??? ??????
341227,89,0,34215,34272,123,129,126,0.95,6930,2430,134894981.3,0,55803943.13,0,6/1/2020 3:50 AM,6/1/2020 3:51 AM,System Automatic,6/1/2020 3:51 AM,???? ??? ??????
341254,89,0,34206,34287,126,129,126,0.943,7020,2520,134896893.8,0,55804618.13,0,6/1/2020 4:06 AM,6/1/2020 4:07 AM,System Automatic,6/1/2020 4:07 AM,???? ??? ??????
341310,89,0,34137,34191,126,132,129,0.959,7110,2430,134900302.5,0,55805793.75,0,6/1/2020 4:35 AM,6/1/2020 4:36 AM,System Automatic,6/1/2020 4:36 AM,???? ??? ??????
341325,89,0,34071,34122,129,135,132,0.956,7380,2340,134902125,0,55806406.88,0,6/1/2020 4:50 AM,6/1/2020 4:51 AM,System Automatic,6/1/2020 4:51 AM,???? ??? ??????
341343,89,0,33930,33969,135,141,138,0.957,7740,2250,134904048.8,0,55807008.75,0,6/1/2020 5:05 AM,6/1/2020 5:06 AM,System Automatic,6/1/2020 5:06 AM,???? ??? ??????
341402,89,0,33750,33804,138,144,141,0.97,8010,2070,134907986.3,0,55808116.88,0,6/1/2020 5:35 AM,6/1/2020 5:36 AM,System Automatic,6/1/2020 5:36 AM,???? ??? ??????
341421,89,0,33675,33729,138,147,141,0.973,8010,1980,134910022.5,0,55808640,0,6/1/2020 5:50 AM,6/1/2020 5:51 AM,System Automatic,6/1/2020 5:51 AM,???? ??? ??????
341433,89,0,33639,33747,141,147,144,0.972,8100,1980,134912047.5,0,55809146.25,0,6/1/2020 6:05 AM,6/1/2020 6:06 AM,System Automatic,6/1/2020 6:06 AM,???? ??? ??????
341494,89,0,33399,33459,156,162,159,0.974,8910,2070,134916277.5,0,55810198.13,0,6/1/2020 6:35 AM,6/1/2020 6:36 AM,System Automatic,6/1/2020 6:36 AM,???? ??? ??????
341511,89,0,33426,33429,159,168,165,0.972,9180,2070,134918583.8,0,55810738.13,0,6/1/2020 6:50 AM,6/1/2020 6:51 AM,System Automatic,6/1/2020 6:51 AM,???? ??? ??????
341523,89,0,33327,33345,168,180,174,0.976,9720,2160,134920957.5,0,55811295,0,6/1/2020 7:05 AM,6/1/2020 7:06 AM,System Automatic,6/1/2020 7:06 AM,???? ??? ??????
341583,89,0,32907,33012,186,195,189,0.98,10710,2250,134926155,0,55812436.88,0,6/1/2020 7:35 AM,6/1/2020 7:36 AM,System Automatic,6/1/2020 7:36 AM,???? ??? ??????
341599,89,0,32910,33000,198,204,198,0.982,11070,2340,134928877.5,0,55813021.88,0,6/1/2020 7:50 AM,6/1/2020 7:51 AM,System Automatic,6/1/2020 7:51 AM,???? ??? ??????
341611,89,0,32997,33057,192,204,198,0.977,11070,2430,134931633.8,0,55813623.75,0,6/1/2020 8:05 AM,6/1/2020 8:06 AM,System Automatic,6/1/2020 8:06 AM,???? ??? ??????
341671,89,0,32745,32694,210,219,216,0.984,11970,2430,134937427.5,0,55814861.25,0,6/1/2020 8:35 AM,6/1/2020 8:36 AM,System Automatic,6/1/2020 8:36 AM,???? ??? ??????
341687,89,0,32535,32532,219,228,228,0.979,12420,2520,134940476.3,0,55815480,0,6/1/2020 8:50 AM,6/1/2020 8:51 AM,System Automatic,6/1/2020 8:51 AM,???? ??? ??????
341701,89,0,32484,32556,240,249,243,0.975,13410,2970,134943705,0,55816166.25,0,6/1/2020 9:05 AM,6/1/2020 9:06 AM,System Automatic,6/1/2020 9:06 AM,???? ??? ??????
341760,89,0,33123,33150,210,222,216,0.991,12150,2340,134947473.8,0,55816936.88,0,6/1/2020 9:24 AM,6/1/2020 9:25 AM,Manual System Main Screen Gauge for All Meters,6/1/2020 9:25 AM,???? ??? ??????
341777,89,0,33165,33225,210,219,213,0.978,12150,2610,134949757.5,0,55817386.88,0,6/1/2020 9:35 AM,6/1/2020 9:37 AM,System Automatic,6/1/2020 9:37 AM,???? ??? ??????
341787,89,0,32586,32619,231,240,234,0.981,12960,2790,134952828.8,0,55818056.25,0,6/1/2020 9:50 AM,6/1/2020 9:51 AM,System Automatic,6/1/2020 9:51 AM,???? ??? ??????
341799,89,0,32361,32475,243,255,249,0.983,13680,2880,134956136.3,0,55818753.75,0,6/1/2020 10:05 AM,6/1/2020 10:06 AM,System Automatic,6/1/2020 10:06 AM,???? ??? ??????
341865,89,0,32616,32658,240,255,246,0.975,13680,2970,134963021.3,0,55820238.75,0,6/1/2020 10:35 AM,6/1/2020 10:36 AM,System Automatic,6/1/2020 10:36 AM,???? ??? ??????
341884,89,0,32904,32973,240,252,243,0.978,13590,3150,134966970,0,55821138.75,0,6/1/2020 10:51 AM,6/1/2020 10:54 AM,System Automatic,6/1/2020 10:54 AM,???? ??? ??????
341890,89,0,33042,33033,237,249,243,0.977,13590,3150,134969805,0,55821791.25,0,6/1/2020 11:05 AM,6/1/2020 11:06 AM,System Automatic,6/1/2020 11:06 AM,???? ??? ??????
341951,89,0,32730,32814,234,249,240,0.981,13320,2880,134976577.5,0,55823343.75,0,6/1/2020 11:35 AM,6/1/2020 11:36 AM,System Automatic,6/1/2020 11:36 AM,???? ??? ??????
341967,89,0,32883,32778,231,246,240,0.98,13230,2880,134979930,0,55824075,0,6/1/2020 11:50 AM,6/1/2020 11:51 AM,System Automatic,6/1/2020 11:51 AM,???? ??? ??????
341997,89,0,32976,32952,225,237,231,0.976,12870,2880,134983395,0,55824851.25,0,6/1/2020 12:06 PM,6/1/2020 12:07 PM,System Automatic,6/1/2020 12:07 PM,???? ??? ??????
342046,89,0,32880,32895,228,243,234,0.975,13050,2970,134989807.5,0,55826308.13,0,6/1/2020 12:35 PM,6/1/2020 12:36 PM,System Automatic,6/1/2020 12:36 PM,???? ??? ??????
342059,89,0,32964,32994,222,234,228,0.975,12690,2880,134992113.8,0,55826836.88,0,6/1/2020 12:46 PM,6/1/2020 12:47 PM,Manual System Main Screen Gauge for All Meters,6/1/2020 12:47 PM,???? ??? ??????
342075,89,0,33021,33030,222,234,225,0.975,12600,2880,134993137.5,0,55827073.13,0,6/1/2020 12:51 PM,6/1/2020 12:52 PM,System Automatic,6/1/2020 12:52 PM,???? ??? ??????
342085,89,0,33003,32982,225,234,228,0.973,12780,2880,134996118.8,0,55827765,0,6/1/2020 1:05 PM,6/1/2020 1:06 PM,System Automatic,6/1/2020 1:06 PM,???? ??? ??????
342142,89,0,32859,32823,228,240,231,0.975,12870,2970,135002520,0,55829233.13,0,6/1/2020 1:35 PM,6/1/2020 1:36 PM,System Automatic,6/1/2020 1:36 PM,???? ??? ??????
342160,89,0,32868,32844,225,240,234,0.976,13050,2970,135005737.5,0,55829981.25,0,6/1/2020 1:50 PM,6/1/2020 1:51 PM,System Automatic,6/1/2020 1:51 PM,???? ??? ??????
342177,89,0,32886,32874,222,237,231,0.975,12780,2880,135008955,0,55830718.13,0,6/1/2020 2:05 PM,6/1/2020 2:06 PM,System Automatic,6/1/2020 2:06 PM,???? ??? ??????
342238,89,0,33012,32979,216,228,222,0.981,12240,2700,135015142.5,0,55832130,0,6/1/2020 2:35 PM,6/1/2020 2:36 PM,System Automatic,6/1/2020 2:36 PM,???? ??? ??????
342262,89,0,33168,33138,204,216,219,0.978,12060,2790,135018427.5,0,55832878.13,0,6/1/2020 2:50 PM,6/1/2020 2:52 PM,System Automatic,6/1/2020 2:52 PM,???? ??? ??????
342267,89,0,32856,32808,219,234,225,0.981,12600,2700,135021251.3,0,55833508.13,0,6/1/2020 3:05 PM,6/1/2020 3:06 PM,System Automatic,6/1/2020 3:06 PM,???? ??? ??????
342328,89,0,32562,32604,240,252,246,0.979,13500,3060,135027832.5,0,55834976.25,0,6/1/2020 3:35 PM,6/1/2020 3:36 PM,System Automatic,6/1/2020 3:36 PM,???? ??? ??????
342347,89,0,32634,32607,237,252,246,0.986,13590,2790,135031207.5,0,55835718.75,0,6/1/2020 3:50 PM,6/1/2020 3:51 PM,System Automatic,6/1/2020 3:51 PM,???? ??? ??????
342362,89,0,32559,32610,243,252,249,0.984,13860,2790,135034627.5,0,55836450,0,6/1/2020 4:05 PM,6/1/2020 4:06 PM,System Automatic,6/1/2020 4:06 PM,???? ??? ??????
342423,89,0,31920,31920,276,285,282,0.955,15210,4590,135041861.3,0,55837980,0,6/1/2020 4:35 PM,6/1/2020 4:36 PM,System Automatic,6/1/2020 4:36 PM,???? ??? ??????
342438,89,0,32082,32148,279,294,285,0.986,15570,3150,135045630,0,55838745,0,6/1/2020 4:50 PM,6/1/2020 4:51 PM,System Automatic,6/1/2020 4:51 PM,???? ??? ??????
342455,89,0,31878,31926,288,300,294,0.967,15840,4050,135049511.3,0,55839498.75,0,6/1/2020 5:05 PM,6/1/2020 5:06 PM,System Automatic,6/1/2020 5:06 PM,???? ??? ??????
342516,89,0,31629,31635,306,318,315,0.986,16920,3150,135057791.3,0,55841068.13,0,6/1/2020 5:35 PM,6/1/2020 5:36 PM,System Automatic,6/1/2020 5:36 PM,???? ??? ??????
342531,89,0,31773,31695,303,315,309,0.987,16830,3060,135061998.8,0,55841861.25,0,6/1/2020 5:50 PM,6/1/2020 5:51 PM,System Automatic,6/1/2020 5:51 PM,???? ??? ??????
342545,89,0,31683,31749,300,318,309,0.986,16740,3150,135066183.8,0,55842643.13,0,6/1/2020 6:05 PM,6/1/2020 6:06 PM,System Automatic,6/1/2020 6:06 PM,???? ??? ??????
342601,89,0,31836,31941,297,309,303,0.985,16560,2970,135074553.8,0,55844206.88,0,6/1/2020 6:35 PM,6/1/2020 6:36 PM,System Automatic,6/1/2020 6:36 PM,???? ??? ??????
342616,89,0,31713,31905,297,312,306,0.987,16560,2970,135078648.8,0,55844955,0,6/1/2020 6:50 PM,6/1/2020 6:51 PM,System Automatic,6/1/2020 6:51 PM,???? ??? ??????
342632,89,0,31791,31875,300,312,303,0.986,16560,2970,135082788.8,0,55845703.13,0,6/1/2020 7:05 PM,6/1/2020 7:06 PM,System Automatic,6/1/2020 7:06 PM,???? ??? ??????
342702,89,0,31896,32004,297,306,300,0.987,16470,2880,135091057.5,0,55847188.13,0,6/1/2020 7:35 PM,6/1/2020 7:36 PM,System Automatic,6/1/2020 7:36 PM,???? ??? ??????
342704,89,0,31818,31953,297,309,303,0.984,16560,2970,135095141.3,0,55847925,0,6/1/2020 7:50 PM,6/1/2020 7:51 PM,System Automatic,6/1/2020 7:51 PM,???? ??? ??????
342726,89,0,31971,32055,294,309,303,0.984,16470,2880,135099416.3,0,55848690,0,6/1/2020 8:05 PM,6/1/2020 8:06 PM,System Automatic,6/1/2020 8:06 PM,???? ??? ??????
342778,89,0,31899,32043,297,306,300,0.985,16470,2880,135107505,0,55850130,0,6/1/2020 8:35 PM,6/1/2020 8:36 PM,System Automatic,6/1/2020 8:36 PM,???? ??? ??????
342795,89,0,32028,32157,294,306,300,0.984,16380,2880,135111656.3,0,55850866.88,0,6/1/2020 8:50 PM,6/1/2020 8:51 PM,System Automatic,6/1/2020 8:51 PM,???? ??? ??????
342810,89,0,32457,32541,285,294,288,0.988,16020,2790,135115717.5,0,55851603.75,0,6/1/2020 9:05 PM,6/1/2020 9:06 PM,System Automatic,6/1/2020 9:06 PM,???? ??? ??????
342857,89,0,32616,32739,270,282,273,0.982,15300,2700,135123558.8,0,55853021.25,0,6/1/2020 9:35 PM,6/1/2020 9:36 PM,System Automatic,6/1/2020 9:36 PM,???? ??? ??????
342872,89,0,32841,32991,264,279,270,0.984,15210,2790,135127485,0,55853730,0,6/1/2020 9:50 PM,6/1/2020 9:51 PM,System Automatic,6/1/2020 9:51 PM,???? ??? ??????
342887,89,0,32631,32724,261,270,267,0.986,14850,2700,135131197.5,0,55854421.88,0,6/1/2020 10:05 PM,6/1/2020 10:06 PM,System Automatic,6/1/2020 10:06 PM,???? ??? ??????
342944,89,0,33159,33153,237,246,243,0.98,13680,2520,135138352.5,0,55855766.25,0,6/1/2020 10:35 PM,6/1/2020 10:36 PM,System Automatic,6/1/2020 10:36 PM,???? ??? ??????
342958,89,0,33252,33258,231,240,237,0.984,13320,2520,135141727.5,0,55856413.13,0,6/1/2020 10:50 PM,6/1/2020 10:51 PM,System Automatic,6/1/2020 10:51 PM,???? ??? ??????
342974,89,0,33360,33414,222,231,228,0.983,12780,2520,135145012.5,0,55857071.25,0,6/1/2020 11:05 PM,6/1/2020 11:06 PM,System Automatic,6/1/2020 11:06 PM,???? ??? ??????
343037,89,0,33330,33321,204,213,210,0.981,11790,2430,135151188.8,0,55858308.75,0,6/1/2020 11:35 PM,6/1/2020 11:36 PM,System Automatic,6/1/2020 11:36 PM,???? ??? ??????
343045,89,0,33501,33555,198,204,204,0.979,11430,2610,135154102.5,0,55858938.75,0,6/1/2020 11:50 PM,6/1/2020 11:51 PM,System Automatic,6/1/2020 11:51 PM,???? ??? ??????
343067,89,0,33861,33912,171,180,177,0.972,9900,2790,135164801.3,0,55861678.13,0,7/1/2020 12:50 AM,7/1/2020 12:51 AM,System Automatic,7/1/2020 12:51 AM,???? ??? ??????
343079,89,0,33909,33939,168,174,171,0.967,9630,2790,135167220,0,55862370,0,7/1/2020 1:05 AM,7/1/2020 1:06 AM,System Automatic,7/1/2020 1:06 AM,???? ??? ??????
343127,89,0,33756,33798,159,165,162,0.97,9090,2700,135171922.5,0,55863793.13,0,7/1/2020 1:35 AM,7/1/2020 1:36 AM,System Automatic,7/1/2020 1:36 AM,???? ??? ??????
343143,89,0,33957,33996,150,156,156,0.956,8640,2700,135174127.5,0,55864473.75,0,7/1/2020 1:50 AM,7/1/2020 1:51 AM,System Automatic,7/1/2020 1:51 AM,???? ??? ??????
343158,89,0,34068,34095,147,153,153,0.955,8370,2790,135176287.5,0,55865171.25,0,7/1/2020 2:05 AM,7/1/2020 2:06 AM,System Automatic,7/1/2020 2:06 AM,???? ??? ??????
343205,89,0,34176,34224,144,150,147,0.944,8100,2880,135180427.5,0,55866588.75,0,7/1/2020 2:35 AM,7/1/2020 2:36 AM,System Automatic,7/1/2020 2:36 AM,???? ??? ??????
343221,89,0,34191,34257,144,147,147,0.945,8010,2970,135182452.5,0,55867331.25,0,7/1/2020 2:50 AM,7/1/2020 2:51 AM,System Automatic,7/1/2020 2:51 AM,???? ??? ??????
343236,89,0,34287,34317,138,144,144,0.942,7830,2880,135184455,0,55868056.88,0,7/1/2020 3:05 AM,7/1/2020 3:06 AM,System Automatic,7/1/2020 3:06 AM,???? ??? ??????
343284,89,0,34305,34332,138,144,141,0.937,7830,2880,135188392.5,0,55869536.25,0,7/1/2020 3:35 AM,7/1/2020 3:36 AM,System Automatic,7/1/2020 3:36 AM,???? ??? ??????
343311,89,0,34311,34359,138,144,141,0.941,7740,2970,,,,,7/1/2020 3:51 AM,7/1/2020 3:53 AM,System Automatic,7/1/2020 3:53 AM,???? ??? ??????
343316,89,0,34248,34260,141,147,144,0.942,7920,2880,135192352.5,0,55871026.88,0,7/1/2020 4:05 AM,7/1/2020 4:06 AM,System Automatic,7/1/2020 4:06 AM,???? ??? ??????
343361,89,0,34182,34185,141,147,147,0.945,8010,2880,135196357.5,0,55872495,0,7/1/2020 4:35 AM,7/1/2020 4:36 AM,System Automatic,7/1/2020 4:36 AM,???? ??? ??????
343375,89,0,34224,34260,141,147,144,0.953,8010,2790,135198360,0,55873226.25,0,7/1/2020 4:50 AM,7/1/2020 4:51 AM,System Automatic,7/1/2020 4:51 AM,???? ??? ??????
343392,89,0,34098,34101,147,153,150,0.956,8370,2700,135200407.5,0,55873923.75,0,7/1/2020 5:05 AM,7/1/2020 5:06 AM,System Automatic,7/1/2020 5:06 AM,???? ??? ??????
343436,89,0,33861,33867,150,156,156,0.964,8640,2520,135204705,0,55875251.25,0,7/1/2020 5:35 AM,7/1/2020 5:36 AM,System Automatic,7/1/2020 5:36 AM,???? ??? ??????
343451,89,0,33879,33900,150,153,153,0.966,8460,2430,135206842.5,0,55875881.25,0,7/1/2020 5:50 AM,7/1/2020 5:51 AM,System Automatic,7/1/2020 5:51 AM,???? ??? ??????
343466,89,0,33759,33834,147,156,150,0.967,8460,2340,135208968.8,0,55876488.75,0,7/1/2020 6:05 AM,7/1/2020 6:06 AM,System Automatic,7/1/2020 6:06 AM,???? ??? ??????
343511,89,0,33615,33708,150,156,153,0.977,8550,2340,135213300,0,55877686.88,0,7/1/2020 6:35 AM,7/1/2020 6:36 AM,System Automatic,7/1/2020 6:36 AM,???? ??? ??????
343528,89,0,33579,33420,162,168,162,0.961,9090,2520,135215471.3,0,55878271.88,0,7/1/2020 6:50 AM,7/1/2020 6:51 AM,System Automatic,7/1/2020 6:51 AM,???? ??? ??????
343543,89,0,33144,33237,174,183,177,0.968,9810,2700,135217845,0,55878930,0,7/1/2020 7:05 AM,7/1/2020 7:06 AM,System Automatic,7/1/2020 7:06 AM,???? ??? ??????
343593,89,0,33189,33210,186,192,189,0.971,10530,2610,135223087.5,0,55880268.75,0,7/1/2020 7:35 AM,7/1/2020 7:37 AM,System Automatic,7/1/2020 7:37 AM,???? ??? ??????
343600,89,0,33285,33357,186,192,189,0.969,10530,2700,135225517.5,0,55880898.75,0,7/1/2020 7:50 AM,7/1/2020 7:51 AM,System Automatic,7/1/2020 7:51 AM,???? ??? ??????
343614,89,0,33228,33216,189,198,195,0.968,10890,2880,135228195,0,55881596.25,0,7/1/2020 8:05 AM,7/1/2020 8:06 AM,System Automatic,7/1/2020 8:06 AM,???? ??? ??????
343664,89,0,33009,33126,207,216,210,0.972,11790,2880,135233898.8,0,55883070,0,7/1/2020 8:35 AM,7/1/2020 8:37 AM,System Automatic,7/1/2020 8:37 AM,???? ??? ??????
343674,89,0,33102,33063,210,219,216,0.972,11880,3060,135236745,0,55883801.25,0,7/1/2020 8:50 AM,7/1/2020 8:51 AM,System Automatic,7/1/2020 8:51 AM,???? ??? ??????
